Марка,Модель,Комплектация,Топливо,Объем двигателя,Лошадиные силы,КПП,Степени КПП,Привод,Смешанные расход,Расход в городе,Расход по трассе,Время до 100 км\ч,Год производства,Цена
BMW,X5,BMW X5 M50i Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 336 800
BMW,X5,BMW X5 M50i Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 336 800
BMW,X5,BMW X5 M50i Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 247 900
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 120 000
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 120 000
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 467 600
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 059 600
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 487 100
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 210 000
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 261 700
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 261 700
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 261 700
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Бензин,2.0,184,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 412 000
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 511 799
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 421 400
BMW,X6,BMW X6 xDrive30d M Sport Plus Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 446 300
BMW,X6,BMW X6 xDrive30d M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 451 000
BMW,X6,BMW X6 xDrive30d M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 443 500
BMW,X6,BMW X6 xDrive30d M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 473 100
BMW,X6,BMW X6 xDrive30d M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 491 900
BMW,X6,BMW X6 xDrive30d M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 310 000
BMW,X6,BMW X6 xDrive30d M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 581 100
BMW,X6,BMW X6 xDrive30d M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 460 300
BMW,X6,BMW X6 xDrive30d M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 537 400
BMW,X6,BMW X6 xDrive30d M Sport Pro Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 166 600
BMW,X6,BMW X6 xDrive30d M Sport Pro Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 186 600
BMW,X6,BMW X6 xDrive30d M Sport Pro Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 186 600
BMW,X6,BMW X6 xDrive30d M Sport Pro Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 228 900
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 228 900
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 228 900
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 228 900
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 310 000
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 310 000
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 310 000
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 310 000
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 311 122
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 316 325
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 337 136
BMW,X6,BMW X6 xDrive40i M Sport Edition 21 Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 449 497
BMW,X6,BMW X6 xDrive40i Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 569 053
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,6 193 000
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 140 000
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 140 000
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 140 000
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 140 000
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 140 000
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 442 700
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 448 000
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 460 299
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 460 299
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 500 600
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 500 600
BMW,X6,BMW X6 xDrive40i M Sport Внедорожник,Дизель,2.0,190,Автомат,8,Полный,5.6,6.3,5.3,8,2021,5 340 000
BMW,X6,BMW X6 xDrive40i M Sport Pure Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,8,2021,5 539 500
BMW,X6,BMW X6 xDrive40i M Sport Pure Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,8,2021,5 415 199
BMW,X6,BMW X6 xDrive40i M Sport Pure Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 415 199
BMW,X6,BMW X6 xDrive40i M Sport Pure Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 603 000
BMW,X6,BMW X6 xDrive40i M Sport Pure Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 715 700
BMW,X6,BMW X6 xDrive40i M Sport Pure Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 799 600
BMW,X6,BMW X6 xDrive40i M Sport Pure Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 831 100
BMW,X6,BMW X6 xDrive40i M Sport Pure Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 844 799
BMW,X6,BMW X6 xDrive40i M Sport Pro Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 140 000
BMW,X6,BMW X6 xDrive40d M Sport Pro Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 917 099
BMW,X6,BMW X6 xDrive40d M Sport Pro Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 992 800
BMW,X6,BMW X6 M50d Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 391 700
BMW,X6,BMW X6 M50d Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,4 640 000
BMW,X6,BMW X6 M50d Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,4 530 000
BMW,X6,BMW X6 M50d Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,4 920 000
BMW,X6,BMW X6 M50d Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 140 000
BMW,X6,BMW X6 M50d Внедорожник,Дизель,2.0,190,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,4 920 000
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,4 920 000
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,4 920 000
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,4 920 000
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,6 699 200
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,6 479 000
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,6 528 200
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,6 612 600
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,6 898 606
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,6 990 156
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2020,7 003 329
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2020,6 677 598
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,6 742 899
BMW,X6,BMW X6 M50d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 370 000
BMW,X6,BMW X6 M50d M Special Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 370 000
BMW,X6,BMW X6 M50d M Special Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 370 000
BMW,X6,BMW X6 M50d M Special Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 050 000
BMW,X6,BMW X6 M50d M Special Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 370 000
BMW,X6,BMW X6 M50i M Special Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 370 000
BMW,X6,BMW X6 M50i Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 370 000
BMW,X7,BMW X7 xDrive40i M Sport Pure Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 610 000
BMW,X7,BMW X7 xDrive40i M Sport Pure Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 610 000
BMW,X7,BMW X7 xDrive40i M Sport Pure Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 610 000
BMW,X7,BMW X7 xDrive40i M Sport Pure Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 610 000
BMW,X7,BMW X7 xDrive40i M Sport Pure Внедорожник,Бензин,2.0,249,Автомат,8,Полный,7.3,8.5,6.7,6.3,2021,5 910 000
BMW,X7,BMW X7 xDrive40i M Sport Pure Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,6.3,2021,5 830 000
BMW,X7,BMW X7 xDrive40i M Sport Pure Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,6.3,2021,5 830 000
BMW,X7,BMW X7 xDrive40i M Sport Pure Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 830 000
BMW,X7,BMW X7 xDrive40i Pure Excellence Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 842 699
BMW,X7,BMW X7 xDrive40i Pure Excellence Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 853 499
BMW,X7,BMW X7 xDrive40i Pure Excellence Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 970 900
BMW,X7,BMW X7 xDrive40i Pure Excellence Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 914 500
BMW,X7,BMW X7 xDrive40i Pure Excellence Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 933 299
BMW,X7,BMW X7 xDrive40i M Sport Edition 21 Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 933 299
BMW,X7,BMW X7 xDrive40i Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 980 300
BMW,X7,BMW X7 xDrive40i Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 010 000
BMW,X7,BMW X7 xDrive40i Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 830 000
BMW,X7,BMW X7 xDrive30d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 020 699
BMW,X7,BMW X7 xDrive30d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 853 499
BMW,X7,BMW X7 xDrive30d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 060 199
BMW,X7,BMW X7 xDrive30d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 414 500
BMW,X7,BMW X7 xDrive30d Внедорожник,Бензин,2.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 910 000
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 130 000
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 370 900
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 974 398
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,7 034 398
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,7 090 300
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,7 741 800
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,8 048 000
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,7 523 800
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,5 400 000
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 160 000
BMW,X7,BMW X7 xDrive30d Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 160 000
BMW,X7,BMW X7 xDrive30d Business Plus Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 680 000
BMW,X7,BMW X7 xDrive30d Business Plus Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 680 000
BMW,X7,BMW X7 xDrive30d M Sport Edition 21 Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 680 000
BMW,X7,BMW X7 xDrive30d M Sport Edition 21 Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 680 000
BMW,X7,BMW X7 xDrive30d M Sport Plus Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 875 000
BMW,X7,BMW X7 xDrive30d M Sport Plus Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 875 000
BMW,X7,BMW X7 xDrive30d M Sport Plus Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6,6.9,5.5,5.8,2021,6 878 001
BMW,X7,BMW X7 xDrive30d M Sport Plus Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6.6,7.3,6.3,5.8,2021,6 987 700
BMW,X7,BMW X7 xDrive30d M Sport Plus Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6.6,7.3,6.3,5.8,2021,6 987 700
BMW,X7,BMW X7 xDrive30d M Sport Plus Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6.6,7.3,6.3,4.9,2021,6 909 001
BMW,X7,BMW X7 xDrive30d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,9.2,12,10,4.9,2021,6 909 001
BMW,X7,BMW X7 xDrive30d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6.9,7.8,6.8,4.9,2021,7 015 900
BMW,X7,BMW X7 xDrive30d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6.9,7.8,6.8,4.8,2021,6 924 201
BMW,X7,BMW X7 xDrive30d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6.9,7.8,6.8,7.5,2021,6 924 201
BMW,X7,BMW X7 xDrive30d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6.9,7.8,6.8,7.5,2021,6 968 801
BMW,X7,BMW X7 xDrive30d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6.9,7.8,6.8,7.5,2021,7 053 801
BMW,X7,BMW X7 xDrive30d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6.9,7.8,6.8,7.5,2021,7 053 801
BMW,X7,BMW X7 xDrive30d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,6.9,7.8,6.8,7.5,2021,7 053 801
BMW,X7,BMW X7 xDrive30d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,8.8,11,9,7.5,2021,7 196 100
BMW,X7,BMW X7 xDrive30d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,8.8,11,9,7.5,2021,7 304 100
BMW,X7,BMW X7 xDrive30d Exclusive Внедорожник,Дизель,3.0,249,Автомат,8,Полный,8.8,11,9,5.5,2021,7 308 799
BMW,X7,BMW X7 xDrive40d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,8.8,11,9,5.5,2021,7 337 000
BMW,X7,BMW X7 xDrive40d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,8.8,11,9,5.5,2021,7 337 000
BMW,X7,BMW X7 xDrive40d M Sport Pro Внедорожник,Дизель,3.0,249,Автомат,8,Полный,8.8,10.8,8,5.5,2021,7 341 700
BMW,X7,BMW X7 xDrive40d M Sport Pro Внедорожник,Дизель,3.0,326,Автомат,8,Полный,8.8,10.8,9,5.5,2021,6 670 000
BMW,X7,BMW X7 xDrive40d M Sport Pro Внедорожник,Дизель,3.0,326,Автомат,8,Полный,8.8,10.8,9,5.5,2021,6 670 000
BMW,X7,BMW X7 xDrive40d M Sport Pro Внедорожник,Дизель,3.0,326,Автомат,8,Полный,6.8,7.7,6.3,5.5,2021,6 782 700
